"","","","","","","","","AmEx, MC, V","","","","","","","","","","","","","","","","","Staten Island, NY","New York, NY","New York, NY","New York, NY","New York, NY","New York, NY","New York, NY","New York, NY","New York, NY","New York, NY","New York, NY","New York, NY","New York, NY","New York, NY","New York, NY","New York, NY","","","Staten Island","","","","","","","","","","","","","","","","11am&#8211;11pm","","","","","","","","","","","","","","","","6969","","","","","","","","","","","","","","","","1400 Hylan Blvd at Dumont Ave","Cafe Pasta","","","","","","","","","","","","","","","","","718-980-1616","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Italian: $15 and less","","Travel: From the Staten Island Ferry, take the Staten Island Railway to Old Town","","","","","","","","","","","","","","","","","","E&D Amy Zavatto (paid)","","1/24/2006","718-980-1616","","","","","","","","","","","","","","","","","","","","$$","CafePasta","","ED","","","","","","","","","","","","","","","","","",""
"","","","","","","","Outdoor seatingTakeoutDeliveryCateringFull barBrunchWheelchair accessible bathroomDessert placeLate night","AmEx, MC, V","","","","","","","","","","","","","","","","","New York, NY","New York, NY","New York, NY","New York, NY","New York, NY","New York, NY","New York, NY","New York, NY","New York, NY","New York, NY","New York, NY","New York, NY","New York, NY","New York, NY","New York, NY","New York, NY","","","Chinatown/Little Italy","","","","","","","","","","","","","","","","Mon&#8211;Thu, Sun 5pm&#8211;midnight; Fri, Sat 5pm&#8211;1am","","","","","","","","","","","","","","","","6970","","","","","","","","","","","","","","","","14 Spring St at Elizabeth St","barmarch&eacute;","","","","","","","","","","","","","","","","","212-219-9542","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","American: $15 and less","","Subway: N, R, W to Prince St; 6 to Spring St","","","","","","","","","","","","","","","","","","E&D Mitchell Healey (paid)","","","212-219-9542","","","10012","","","","","","","","","","","","","","","","","$$","barmarche","","ED","","","","","","","","","","","","","","","","","www.barmarche.com",""
"Extensive tap; imported beer selectionCheap drinksDarts","","","","","","","TakeoutEntertainmentFull barVegetarian-friendlySolo diningConversation-friendlyNo steps at entranceKid-friendlyBrunchWheelchair accessible bathroomDessert placeBar scene","AmEx, Disc, MC, V","","","","","","","","","","","","","","","","","New York, NY","New York, NY","New York, NY","New York, NY","New York, NY","New York, NY","New York, NY","New York, NY","New York, NY","New York, NY","New York, NY","New York, NY","New York, NY","New York, NY","New York, NY","New York, NY","","live music Wednesday evenings","Columbia University&#8211;City College","Upper West Side","","","","","","","","","","","","","","","Mon&#8211;Wed 11am&#8211;11pm; Thu, Fri 11am&#8211;midnight; Sat 10am&#8211;midnight; Sun 10am&#8211;11pm","Mon&#8211;Wed 5&#8211;11pm; Thu&#8211;Sat 5pm&#8211;midnight; Sat 11am&#8211;4pm, 5pm&#8211;midnight; Sun 11am&#8211;4pm, 5&#8211;11pm","","","","","","","","","","","","","","","6971","2737 Broadway at 105th St ","","","","","","","","","","","","","","","3157 Broadway between LaSalle St and Tiemann Pl","Toast","Toast","","","","","","","","","","","","","","","","212-662-1144","212-663-7010","","","","","","","","","","","","","","","","Average main course: $12","","","","","","","","","","","","","","","American: $15 and less","","Subway: 1 to 125th St","1 to 103rd St","","","","","","","","","","","","","","","","","uu &#8211; Assign","","6/9/2004","212-662-1144","Fact check inRaw review inFirst edit inFinal edit inCopy edit inReady to galley","","10027","","","","","","","","","","","","","","","","","$","Toast","known for eggs benedict","ED","","","","","","","","","","","","","","","","","www.toastnyc.com",""
"After-work crowdPrivate partiesSeparate NO smoking sectionNotable specialty drinks, explain below","","","","sake!","","","Private roomsNotable wine listSolo diningDate placeConversation-friendlyFull barDining at barNo steps at entranceWheelchair accessible bathroomCateringEntertainment","AmEx, DC, Disc, MC, V","","","","","","","","","","","","","","","","","New York, NY","New York, NY","New York, NY","New York, NY","New York, NY","New York, NY","New York, NY","New York, NY","New York, NY","New York, NY","New York, NY","New York, NY","New York, NY","New York, NY","New York, NY","New York, NY","yes","","Midtown East","","","","","","","","","","","","","","","","Mon&#8211;Thu noon&#8211;2:30pm, 6pm&#8211;11:45pm; Fri noon&#8211;2:30pm, 6pm&#8211;12:45am; Sat 6pm&#8211;12:45am; Sun 6-10:45pm","","","","","","","","","","","","","","","","6972","","","","","","","","","","","","","","","","211 E 43rd St between Second and Third Aves","Sakagura","","","","","","","","","","","","","","","","","212-953-7253","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Japanese","","Subway: 42nd St S, 4, 5, 6, 7 to 42nd St&#8211;Grand Central","","","","","","","","","","","","","","","","","","uu","x","6/9/2004","212-953-7253","Raw review inFact check inFirst edit inFinal edit inCopy edit inReady to galley","200 sakes","10017","","","","","","","","","","","","","","","","","$","Sakagura","","ED","","","","","","","","","","","","","","","","","www.sakagura.com",""
"Food/tapas menu","","","","","","","Smoking accommodatedFull barVegetarian-friendlyTrendyDate placeConversation-friendlyTakeoutCheap eatsWheelchair accessible bathroomDessert placeDining at barSolo dining","Cash only","","","","","","","","","","","","","","","","0","New York, NY","New York, NY","New York, NY","New York, NY","New York, NY","New York, NY","New York, NY","New York, NY","New York, NY","New York, NY","New York, NY","New York, NY","New York, NY","New York, NY","New York, NY","New York, NY","","","Soho","","","","","","","","","","","","","","","","Daily 10:30am&#8211;midnight","","","","","","","","","","","","","","","","6974","","","","","","","","","","","","","","","","28 Grand St between Sixth Ave and Thompson St","Palacinka (CLOSED)","","","","","","","","","","","","","","","","","212-625-0362","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Caf&eacute;s & diners","Bars","Subway: A, C, E, 1 to Canal St","","","","","","","","","","","","","","","","","","rr ED05 Brooke Collier","x","4/25/2004","212-625-0362","Fact check inCopy edit inFinal edit inFirst edit inRaw review inReady to galley","","10013","","","","","","","","","","","","","","","","","cheap eats","Palacinka(CLOSED","","ED","yes","","","","","","","","","","","","","","","","",""
"","","","","","","","Private roomsFull barNo steps at entranceWheelchair accessible bathroom","AmEx, MC, V","","","","","","","","","","","","","","","","","New York, NY","New York, NY","New York, NY","New York, NY","New York, NY","New York, NY","New York, NY","New York, NY","New York, NY","New York, NY","New York, NY","New York, NY","New York, NY","New York, NY","New York, NY","New York, NY","","","Midtown West","","","","","","","","","","","","","","","","Mon&#8211;Sat noon&#8211;midnight; Sun noon&#8211;10pm","","","","","","","","","","","","","","","","6980","","","","","","","","","","","","","","","","235 W 48th St between Broadway and Eighth Ave","La Masseria","","","","","","","","","","","","","","","","","212-582-2111","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Italian: $16-24","","Subway: C, E, 1 to 50th St","","","","","","","","","","","","","","","","","","nn TONY 471 adds","","","212-582-2111","","","10036","","","","","","","","","","","","","","","","","$$","LaMasseria","","ED","","","","","","","","","","","","","","","","","www.lamasserianyc.com",""
"","","","","","","","Conversation-friendlyWine & beer onlyBYOBVegetarian-friendlySolo diningNo steps at entrance","MC, V","","","","","","","","","","","","","","","","","Brooklyn, NY","New York, NY","New York, NY","New York, NY","New York, NY","New York, NY","New York, NY","New York, NY","New York, NY","New York, NY","New York, NY","New York, NY","New York, NY","New York, NY","New York, NY","New York, NY","","","Brooklyn: Park Slope","","","","","","","","","","","","","","","","Mon&#8211;Thu noon&#8211;10:30pm; Fri, Sat noon&#8211;11pm; Sun noon&#8211;10pm","","","","","","","","","","","","","","","","6982","","","","","","","","","","","","","","","","446 Dean St between Fifth and Flatbush Aves","Taro Sushi","","","","","","","","","","","","","","","","","718-398-0872","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Japanese","","Subway: B, Q, 4, 5 to Atlantic Ave; 2, 3 to Bergen St","","","","","","","","","","","","","","","","","","E&D Gersh Kuntzman (first round)","","","718-398-0872","","","11217","","","","","","","","","","","","","","","","","$","TaroSushi","","ED","","","","","","","","","","","","","","","","","",""
"","","","","","","","Vegetarian-friendlyTakeoutDeliveryCateringWine & beer onlyNo steps at entranceWheelchair accessible bathroomLate night","Cash only","","","","","","","","","","","","","","","","","New York, NY","New York, NY","New York, NY","New York, NY","New York, NY","New York, NY","New York, NY","New York, NY","New York, NY","New York, NY","New York, NY","New York, NY","New York, NY","New York, NY","New York, NY","New York, NY","","","Lower East Side","","","","","","","","","","","","","","","","Mon&#8211;Wed 10am&#8211;2am; Thu&#8211;Sun 10am&#8211;4am","","","","","","","","","","","","","","","","6983","","","","","","","","","","","","","","","","144 Orchard St at Rivington St","Kebab House II","","","","","","","","","","","","","","","","","212-477-5200","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Middle Eastern","","Subway: F to Delancey St; J, M, Z to Delancey&#8211;Essex Sts","","","","","","","","","","","","","","","","","","nn TONY 471 adds","","","212-477-5200","","","10002","","","","","","","","","","","","","","","","","$","KebabHouseII","","ED","","","","","","","","","","","","","","","","","",""
"","","","","","","","Reservations requiredCateringDining at barFull barPrix-fixe menuWheelchair accessible bathroomDessert placeNo steps at entranceGood for large groups","AmEx, DC, Disc, MC, V","","","","","","","","","","","","","","","","","New York, NY","New York, NY","New York, NY","New York, NY","New York, NY","New York, NY","New York, NY","New York, NY","New York, NY","New York, NY","New York, NY","New York, NY","New York, NY","New York, NY","New York, NY","New York, NY","yes","","Upper West Side","","","","","","","","","","","","","","","","Mon&#8211;Thu 5&#8211;10pm; Fri, Sat 5&#8211;11pm; Sun 5&#8211;10pm","","","","","","","","","","","","","","","","6984","","","","","","","","","","","","","","","","222 W 79th St between Broadway and Amsterdam Ave","Onera (CLOSED)","","","","","","","","","","","","","","","","","212-873-0200","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Greek","","Subway: B, C to 81st St&#8211;Museum of Natural History","","","","","","","","","","","","","","","","","","E&D Michael Anstendig (third round)","","","212-873-0200","","","","","","","","","","","","","","","","","","","2005 Eat Out Awards Critic&#146;s Pick: Fourth annual award for best-tasting dare: Offal Tasting Menu","mid-priced","Onera(CLOSED","","ED","yes","","","","","","","","","","","","","","","","",""
"","","","","","","","TakeoutDeliveryDining at barFull barWheelchair accessible bathroomSeparate bar menuKid-friendly","AmEx, DC, Disc, MC, V","","","","","","","","","","","","","","","","","New York, NY","New York, NY","New York, NY","New York, NY","New York, NY","New York, NY","New York, NY","New York, NY","New York, NY","New York, NY","New York, NY","New York, NY","New York, NY","New York, NY","New York, NY","New York, NY","","","East Village","","","","","","","","","","","","","","","","11:30pm&#8211;4am","","","","","","","","","","","","","","","","6989","","","","","","","","","","","","","","","","359 Bowery at 4th St","Phebe&#146;s Tavern & Grill","","","","","","","","","","","","","","","","","212-358-1902","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","American: $15 and less","","Subway: N, R, W to 8th St&#8211;NYU; 6 to Astor Pl","","","","","","","","","","","","","","","","","","nn TONY 473 adds","","","212-358-1902","","","10003-7140","","","","","","","","","","","","","","","","","$","PhebesTavernGrill","","ED","","","","","","","","","","","","","","","","","www.phebesnyc.com",""
"","","","","","","","TakeoutCateringDeliveryWine & beer onlyVegetarian-friendlyNo steps at entranceWheelchair accessible bathroom","AmEx, DC, MC, V","","","","","","","","","","","","","","","","","New York, NY","New York, NY","New York, NY","New York, NY","New York, NY","New York, NY","New York, NY","New York, NY","New York, NY","New York, NY","New York, NY","New York, NY","New York, NY","New York, NY","New York, NY","New York, NY","","","Midtown East","","","","","","","","","","","","","","","","Daily 11:30am&#8211;3:30pm, 5&#8211;11pm","","","","","","","","","","","","","","","","6990","","","","","","","","","","","","","","","","1007 Second Ave between 53rd and 54th Sts","Jaipur&#146;s","","","","","","","","","","","","","","","","","212-371-3330","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Indian","","Subway: E, V to Lexington Ave&#8211;53rd St; 6 to 51st St","","","","","","","","","","","","","","","","","","E&D Fabiana Santana (first round)","","","212-371-3330","","","","","","","","","","","","","","","","","","","","$$","Jaipurs","","ED","","","","","","","","","","","","","","","","","www.jaipurs.com",""
"","","","","","","","TakeoutBYOBVegetarian-friendlySolo diningNo steps at entranceWheelchair accessible bathroomCheap eats","AmEx, MC, V","","","","","","","","","","","","","","","","","Brooklyn, NY","New York, NY","New York, NY","New York, NY","New York, NY","New York, NY","New York, NY","New York, NY","New York, NY","New York, NY","New York, NY","New York, NY","New York, NY","New York, NY","New York, NY","New York, NY","","","Brooklyn: Bedford-Stuyvesant","","","","","","","","","","","","","","","","7:30pm&#8211;midnight","","","","","","","","","","","","","","","","6991","","","","","","","","","","","","","","","","492 Nostrand Ave between Halsey and Hancock St","Le Caf&eacute; Starving Artiste","","","","","","","","","","","","","","","","","718-230-0303","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Caf&eacute;s & diners","","Subway: A, C to Nostrand Ave","","","","","","","","","","","","","","","","","","nn TONY 474 adds","","","718-230-0303","","","","","","","","","","","","","","","","","","","","$","LeCafeStarvingArtiste","","ED","","","","","","","","","","","","","","","","","",""
"","","","","","","","","AmEx, Disc, MC, V","","","","","","","","","","","","","","","","","New York, NY","New York, NY","New York, NY","New York, NY","New York, NY","New York, NY","New York, NY","New York, NY","New York, NY","New York, NY","New York, NY","New York, NY","New York, NY","New York, NY","New York, NY","New York, NY","","","Greenwich Village","","","","","","","","","","","","","","","","Mon&#8211;Thu 11am&#8211;midnight; Fri, Sat 11am&#8211;1am; Sun 11am&#8211;midnight","","","","","","","","","","","","","","","","6993","","","","","","","","","","","","","","","","222 Thompson St between Bleecker and W 4th St","Cuba","","","","","","","","","","","","","","","","","212-420-7878","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Caribbean: Cuban","","Subway: A, C, E, B, D, F, V to W 4th St","","","","","","","","","","","","","","","","","","E&D Mitchell Healey (paid)","","","212-420-7878","","","","","","","","","","","","","","","","","","","","$$","Cuba","","ED","","","","","","","","","","","","","","","","","www.cubanyc.com",""
"","","","","","","","","Cash only","","","","","","","","","","","","","","","","","Brooklyn, NY","New York, NY","New York, NY","New York, NY","New York, NY","New York, NY","New York, NY","New York, NY","New York, NY","New York, NY","New York, NY","New York, NY","New York, NY","New York, NY","New York, NY","New York, NY","","","Brooklyn: Williamsburg","","","","","","","","","","","","","","","","Mon&#8211;Thu 5:30pm&#8211;midnight; Fri 5:30pm&#8211;2am; Sat 4pm&#8211;2am; Sun noon&#8211;5pm, 5:30pm&#8211;midnight","","","","","","","","","","","","","","","","6994","","","","","","","","","","","","","","","","105 North 6th St between Berry St and Wythe Ave","Sweetwater Bar & Grill","","","","","","","","","","","","","","","","","718-963-0608","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","American: $16-24","American: $15 and less","Subway: L to Bedford Ave","","","","","","","","","","","","","","","","","","E&D Mitchell Healey (paid)","","","718-963-0608","","","","","","","","","","","","","","","","","","","","$$","SweetwaterBarGrill","","ED","","","","","","","","","","","","","","","","","",""
"","","","","","","","Reservations requiredGood for large groupsPrivate roomsDining at barFull barVegetarian-friendlyTrendyDate placeBrunchNo steps at entranceWheelchair accessible bathroomBar sceneNYCVisit: TrendsetterNYCVisit: Culture buff","AmEx, MC, V","","","","","","","","","","","","","","","","","New York, NY","New York, NY","New York, NY","New York, NY","New York, NY","New York, NY","New York, NY","New York, NY","New York, NY","New York, NY","New York, NY","New York, NY","New York, NY","New York, NY","New York, NY","New York, NY","yes","","Lower East Side","","","","","","","","","","","","","","","","Daily 11am&#8211;4pm, 6&#8211;11:30pm","","","","","","","","","","","","","","","","6995","","","","","","","","","","","","","","","","Freeman Alley off Rivington St between Bowery and Chrystie St","Freemans","","","","","","","","","","","","","","","","","212-420-0012","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","American: $16-24","","Subway: F, V to Lower East Side&#8211;Second Ave","","","","","","","","","","","","","","","","","","AnneLise Sorensen (E&D 2008)","","","212-420-0012","","","","","","","","","","","","","","","","","","","","$$","Freemans","","ED","","","","","","","","","","","","","","","","","www.freemansrestaurant.com",""
"","","","","","","","","Cash only","Cash only","","","","","","","","","","","","","","","","New York, NY","Brooklyn, NY","New York, NY","New York, NY","New York, NY","New York, NY","New York, NY","New York, NY","New York, NY","New York, NY","New York, NY","New York, NY","New York, NY","New York, NY","New York, NY","New York, NY","","","East Village","Brooklyn: Boerum Hill","","","","","","","","","","","","","","","Mon&#8211;Sat noon&#8211;9pm; Sun noon&#8211;7pm","Mon&#8211;Sat noon&#8211;9pm; Sun noon&#8211;7pm","","","","","","","","","","","","","","","6996","311 Atlantic Ave between Hoyt and Smith Sts, Boerum Hill, Brooklyn","","","","","","","","","","","","","","","150 E 2nd St between Aves A and B","Nicky&#146;s Vietnamese Sandwiches","Nicky&#146;s Vietnamese Sandwiches","","","","","","","","","","","","","","","","212-388-1088","718-855-8838","","","","","","","","","","","","","","","","Average sandwich: $4","","","","","","","","","","","","","","","Vietnamese","Recently Reviewed","Subway: F, V to Second Avenue","Subway: A, C, G to Hoyt&#8211;Schermerhorn","","","","","","","","","","","","","","","","","E&D JJ Goode (paid)","","","212-388-1088","","","","","","","","","","","","","","","","","","","","$","NickysVietnameseSandwiches","","ED","","","","","","","","","","","","","","","","","www.nickyssandwiches.com",""
"","","","","","","","Good for large groupsPrivate roomsTakeoutCateringFull barDining at barNYCVisit: RomanticNYCVisit: TrendsetterDate placeNYCVisit: Explorer","AmEx, DC, Disc, MC, V","","","","","","","","","","","","","","","","","New York, NY","New York, NY","New York, NY","New York, NY","New York, NY","New York, NY","New York, NY","New York, NY","New York, NY","New York, NY","New York, NY","New York, NY","New York, NY","New York, NY","New York, NY","New York, NY","yes","","Lower East Side","","","","","","","","","","","","","","","","Mon&#8211;Thu 11am&#8211;3pm, 6&#8211;11pm; Fri 11am&#8211;3pm, 6pm&#8211;midnight; Sat 10am&#8211;4pm, 6pm&#8211;midnight; Sun 10am&#8211;4pm, 6&#8211;10pm","","","","","","","","","","","","","","","","6997","","","","","","","","","","","","","","","","85 Orchard St at Broome St","Little Giant","","","","","","","","","","","","","","","","","212-226-5047","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Caf&eacute;s & diners","","Subway: F to Delancey St; J, M, Z to Delancey&#8211;Essex Sts","","","","","","","","","","","","","","","","","","E&D Maile Carpenter (first round) ASSIGN","","8/24/2005","212-226-5047","","","","","","","","","","","","","","","","","","","Critic&#146;s Pick: The DreamsicleYou can slurp up a boozy rendition of the Creamsicle with a straw: The mix of orange sherbet, Stoli vanilla, Cointreau, vanilla cream and simple syrup tastes just like the real thing.","$$","LittleGiant","","ED","","","","","","","","","","","","","","","","","www.littlegiantnyc.com",""
"","","","","","","","Cheap eatsGarden seatingTrendyHigh-designFull bar","Cash only","","","","","","","","","","","","","","","","","Brooklyn, NY","","","","","","","","","","","","","","","","","","Brooklyn: Park Slope","","","","","","","","","","","","","","","","Mon&#8211;Thu, Sun 5&#8211;11pm; Fri, Sat 5pm&#8211;12:30am","","","","","","","","","","","","","","","","6998","","","","","","","","","","","","","","","","293 Fifth Ave at 2nd St","Song","","","","","","","","","","","","","","","","","718-965-1108","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Thai","","Subway: F, G, M, R to Fourth Ave&#8211;9th St","","","","","","","","","","","","","","","","","","uu Marissa Patlingrao Cooley","","","718-965-1108","","","","","","","","","","","","","","","","","","","","$","Song","","ED","","","","","","","","","","","","","","","","","",""
"","","","","","","","Dessert placeConversation-friendlyNo steps at entranceSolo dining","Cash only","Cash only","","","","","","","Cash only","","","","","","","","","New York, NY","New York, NY","","","","","","","New York, NY","","","","","","","","","","Greenwich Village","West Village","","","","","","","Soho","","","","","","","","Mon&#8211;Fri 7am&#8211;8am; Sat, Sun 8am&#8211;8pm","Mon&#8211;Fri 7am&#8211;8am; Sat, Sun 8am&#8211;8pm","","","","","","","Mon&#8211;Fri 7am&#8211;7pm; Sat 8am&#8211;7pm; Sun 8am&#8211;6pm","","","","","","","","6999","141 Waverly Pl between Gay St and Sixth Ave","","","","","","","130 Greene St between Houston and Prince Sts","","","","","","","","9 E 13th St between Fifth Ave and University Pl","Joe&#146;s ","Joe&#146;s","","","","","","","Joe at Alessi","","","","","","","","","212-924-7400","212-924-6750","","","","","","","212-941-7330","","","","","","","","","Average coffee: $2","","","","","","","Average coffee: $3","","","","","","","","Caf&eacute;s & diners","","Subway: L, N, Q, R, W, 4, 5, 6 to 14th St&#8211;Union Sq","Subway: 1 to Christopher St&#8211;Sheridan Sq","","","","","","","Subway: B, D, F, V, 6 to Broadway&#8211;Lafayette St; R, W to Prince St","","","","","","","","","","","","","212-924-7400","","","","","","","","","","","","","","","","","","","","$","Joes","","ED","","","","","","","","","","","","","","","","","www.joetheartofcoffee.com",""
"","","","","","","","Full barGood for large groupsBar sceneDate placeTrendy","Cash only","","","","","","","","","","","","","","","","","Brooklyn, NY","New York, NY","New York, NY","New York, NY","New York, NY","New York, NY","New York, NY","New York, NY","New York, NY","New York, NY","New York, NY","New York, NY","New York, NY","New York, NY","New York, NY","New York, NY","","","Brooklyn: Carroll Gardens","","","","","","","","","","","","","","","","Mon&#8211;Thu, Sun 11am&#8211;11pm; Fri, Sat 11am&#8211;midnight","","","","","","","","","","","","","","","","7001","","","","","","","","","","","","","","","","457 Court St between and Lucquer St and 4th Pl","Frankies 457 Spuntino","","","","","","","","","","","","","","","","","718-403-0033","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Italian: $15 and less","","Subway: F, G to Carroll St","","","","","","","","","","","","","","","","","","nn RR TONY (Grab from eat.cut file)","","","718-403-0033","","","","","","","","","","","","","","","","","","","","$","Frankies457Spuntino","","ED","","","","","","","","","","","","","","","","","",""
"","","","","","","","TakeoutDeliveryCateringFull barWheelchair accessible bathroom","Cash only","","","","","","","","","","","","","","","","","New York, NY","New York, NY","New York, NY","New York, NY","New York, NY","New York, NY","New York, NY","New York, NY","New York, NY","New York, NY","New York, NY","New York, NY","New York, NY","New York, NY","New York, NY","New York, NY","","","Upper West Side","","","","","","","","","","","","","","","","Noon&#8211;3pm, 5pm&#8211;midnight","","","","","","","","","","","","","","","","7004","","","","","","","","","","","","","","","","660 Amsterdam Ave at 92 St","Lisca","","","","","","","","","","","","","","","","","212-799-3987","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Italian: $16-24","","Subway: B, C, 1, 2, 3 to 96th St","","","","","","","","","","","","","","","","","","TONY NR&#8211;","","","212-799-3987","","","","","","","","","","","","","","","","","","","","$$","Lisca","","ED","","","","","","","","","","","","","","","","","www.liscanyc.com",""
"","","","","","","","BYOBTakeoutConversation-friendlySolo diningVegetarian-friendlyCheap eats","AmEx","","","","","","","","","","","","","","","","","Brooklyn, NY","New York, NY","New York, NY","New York, NY","New York, NY","New York, NY","New York, NY","New York, NY","New York, NY","New York, NY","New York, NY","New York, NY","New York, NY","New York, NY","New York, NY","New York, NY","","","Brooklyn: Fort Greene","","","","","","","","","","","","","","","","Mon&#8211;Thu 4:30&#8211;11pm; Fri&#8211;Sun noon&#8211;11pm","","","","","","","","","","","","","","","","7005","","","","","","","","","","","","","","","","207 DeKalb Ave at Adelphi St","Sushi D","","","","","","","","","","","","","","","","","718-858-8058","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Japanese","","Subway: C to Lafayette Ave; G to Fulton St","","","","","","","","","","","","","","","","","","nn TONY 475&#151;Dinkinish O&#146;Connor","","","718-858-8058","","","","","","","","","","","","","","","","","","","","$","SushiD","","ED","","","","","","","","","","","","","","","","","",""
"","","","","","","","Good for large groupsPrivate roomsFull barDate placeNo steps at entrance","MC, V","","","","","","","","","","","","","","","","","New York, NY","","","","","","","","","","","","","","","","","","Midtown East","","","","","","","","","","","","","","","","Mon&#8211;Thu 11:30am&#8211;10:30pm; Fri, Sat 11:30am&#8211;midnight; Sun 1&#8211;10:30pm","","","","","","","","","","","","","","","","7008","","","","","","","","","","","","","","","","125 E 39th St between Park and Lexington Aves ","Shaburi","","","","","","","","","","","","","","","","","212-867-6999","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Japanese","","Subway: 42nd St S, 4, 5, 6, 7 to 42nd St&#8211;Grand Central","","","","","","","","","","","","","","","","","","TONY 498 NR Heather Tierney","","","212-867-6999","","","","","","","","","","","","","","","","","","","","$$","Shaburi","VIP room 8-10 people","ED","","","","","","","","","","","","","","","","","",""
"","","","","","","","TakeoutDeliveryCateringNo steps at entrance","MC, V","","","","","","","","","","","","","","","","","New York, NY","","","","","","","","","","","","","","","","","","Chelsea","","","","","","","","","","","","","","","","Mon&#8211;Fri 11:30am&#8211;11pm; Sat noon&#8211;11pm","","","","","","","","","","","","","","","","7010","","","","","","","","","","","","","","","","144 W 19th St between Sixth and Seventh Aves ","Tebaya","","","","","","","","","","","","","","","","","212-924-3335","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Japanese","","Subway: F, V to 23rd St; 1 to 18th St","","","","","","","","","","","","","","","","","","nn TONY 492 RR author TK","","","212-924-3335","","","","","","","","","","","","","","","","","","","","$","Tebaya","","ED","","","","","","","","","","","","","","","","","",""
"","","","","","","","TakeoutDeliveryCateringWine & beer onlyVegetarian-friendlySolo diningNo steps at entranceWheelchair accessible bathroom","Cash only","","","","","","","","","","","","","","","","","New York, NY","New York, NY","New York, NY","New York, NY","New York, NY","New York, NY","New York, NY","New York, NY","New York, NY","New York, NY","New York, NY","New York, NY","New York, NY","New York, NY","New York, NY","New York, NY","","","Midtown West","","","","","","","","","","","","","","","","Mon&#8211;Wed, Sun 11:30am&#8211;11pm; Thu&#8211;Sat 11:30am&#8211;midnight","","","","","","","","","","","","","","","","7011","","","","","","","","","","","","","","","","693 Ninth Ave between 47th and 48th Sts","Tiny Thai Cafe","","","","","","","","","","","","","","","","","212-265-2229","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Thai","","Subway: C, E to 50th St","","","","","","","","","","","","","","","","","","nn TONY 476 adds","","","212-265-2229","","","","","","","","","","","","","","","","","","","","$","TinyThaiCafe","","ED","","","","","","","","","","","","","","","","","",""
"","","","","","","","Full bar","AmEx, DC, Disc, MC, V","","","","","","","","","","","","","","","","","New York, NY","","","","","","","","","","","","","","","","","","Midtown West","","","","","","","","","","","","","","","","Tue&#8211;Thu 11:30am&#8211;11pm; Fri, Sat 11:30am&#8211;midnight; Sun noon&#8211;10pm","","","","","","","","","","","","","","","","7012","","","","","","","","","","","","","","","","675 Ninth Ave between 46th and 47th Sts ","Orchid Caribbean/Soul Cuisine","","","","","","","","","","","","","","","","","212-582-9742","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Caribbean","","Subway: C, E to 50th St","","","","","","","","","","","","","","","","","","E&D Karen Tina Harrison (oaid)","","2/14/2006","212-582-9742","","","","","","","","","","","","","","","","","","","","$","OrchidCaribbeanSoulCuisine","","ED","","","","","","","","","","","","","","","","","",""
"","","","","","","","Private roomsCateringDeliveryTakeoutDining at barFull barWheelchair accessible bathroom","AmEx, DC, Disc, MC, V","","","","","","","","","","","","","","","","","New York, NY","","","","","","","","","","","","","","","","","","Midtown West","","","","","","","","","","","","","","","","Daily 11:30am&#8211;11:30pm","","","","","","","","","","","","","","","","7013","","","","","","","","","","","","","","","","127 W 43rd St between Broadway and Sixth Ave","Spanky&#146;s BBQ (CLOSED)","","","","","","","","","","","","","","","","","212-302-9507","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Barbeque","","Subway: B, D, F, V to 42nd St&#8211; Bryant Park; 7 to Fifth Ave","","","","","","","","","","","","","","","","","","E&D Nancy Davidson (first round)","","","212-302-9507","","","","","","","","","","","","","","","","","","","","mid-priced","SpankysBBQ(CLOSED","","ED","yes","","","","","","","","","","","","","","","","",""
